geoid,name,population_e,white_e,black_e,asian_e,amind_e,hawpi_e,latino_e,medhhincome_e,inpoverty_e
3654551,"Old Bethpage CDP, New York",5283,4507,22,468,0,0,222,117857,206
3630543,"Greenlawn CDP, New York",14392,9862,1407,578,22,0,1816,112333,570
3608026,"Brentwood CDP, New York",63399,9733,7721,1215,0,100,43758,82165,6741
3619466,"Cutchogue CDP, New York",3200,3106,20,0,0,0,72,99601,75
3622480,"East Massapequa CDP, New York",17622,13216,2066,388,0,16,1752,106790,759
3622810,"Eastport CDP, New York",1917,1659,9,0,0,0,249,117188,89
3649424,"Napeague CDP, New York",206,140,0,0,0,0,50,92188,0
3653319,"North Patchogue CDP, New York",7657,5314,22,217,0,0,2037,104254,499
3653396,"Northport village, New York",7328,6741,160,58,0,0,349,114375,425
3680302,"West Islip CDP, New York",26844,24374,134,438,3,0,1734,125779,1138
3683294,"Wyandanch CDP, New York",11368,315,6599,104,84,0,3846,59076,2754
3602649,"Armonk CDP, New York",4438,3593,0,246,0,0,494,199457,113
3619092,"Crompond CDP, New York",2350,1534,254,72,0,0,350,129583,22
3620698,"Dobbs Ferry village, New York",11070,7828,877,652,27,0,1237,143462,343
3602737,"Asharoken village, New York",440,407,3,8,4,0,15,250001,22
3604055,"Baiting Hollow CDP, New York",1731,1524,19,17,0,0,127,94167,38
3645392,"Marathon village, New York",926,903,7,0,8,0,4,53365,87
3604154,"Baldwin Harbor CDP, New York",7623,3174,2231,326,11,0,1557,124959,238
3601517,"Altamont village, New York",1665,1482,13,80,0,0,62,72596,176
3606849,"Blasdell village, New York",2645,2496,2,0,42,0,73,49310,353
3611000,"Buffalo city, New York",256480,110416,91105,14955,995,109,31511,37354,74552
3639232,"Kenmore village, New York",15132,13223,886,140,45,0,470,68110,971
3676639,"Valhalla CDP, New York",3536,2420,263,115,0,0,654,110385,218
3680181,"Westhampton Beach village, New York",1791,1424,48,27,0,0,264,105625,184
3664749,"Salamanca city, New York",5497,3646,142,37,953,0,371,31934,1476
3659157,"Poquott village, New York",969,764,12,84,0,0,68,175625,19
3663319,"Rocky Point CDP, New York",13521,11462,187,91,0,0,1229,98913,537
3666850,"Shelter Island Heights CDP, New York",731,707,0,24,0,0,0,128984,18
3671608,"Stony Brook CDP, New York",12428,10146,230,1169,0,10,741,120476,741
3638825,"Jordan village, New York",1451,1411,0,0,5,0,2,54837,142
3643885,"Lyncourt CDP, New York",3974,3130,155,238,0,0,229,49274,819
3645018,"Manlius village, New York",4486,3934,98,232,21,0,90,60333,329
3647757,"Minoa village, New York",3454,2784,123,20,0,0,465,56122,105
3649726,"Nedrow CDP, New York",2310,1473,425,34,221,0,53,49500,265
3666366,"Seneca Knolls CDP, New York",2068,1840,0,0,0,0,140,55050,206
3612771,"Castile village, New York",1026,933,0,0,0,0,0,53125,180
3626880,"Fort Johnson village, New York",729,667,13,0,0,0,49,54141,48
3675341,"Tribes Hill CDP, New York",582,445,0,16,0,0,102,68125,0
3620082,"Delanson village, New York",333,314,2,3,0,0,14,77917,48
3663924,"Rotterdam CDP, New York",20018,16681,1111,229,1,0,907,65820,1638
3608059,"Brewerton CDP, New York",4074,3836,0,60,0,0,135,60302,535
3608422,"Broadalbin village, New York",1397,1346,6,0,0,0,45,60093,95
3629443,"Gloversville city, New York",14878,13426,242,171,139,7,695,38896,3861
3646206,"Mayfield village, New York",814,797,0,0,0,0,17,65221,42
3665024,"Sand Ridge CDP, New York",686,671,0,0,0,0,5,60735,70
3676584,"Vails Gate CDP, New York",3031,1306,690,163,0,0,792,46953,344
3678355,"Warwick village, New York",6785,5857,74,49,101,45,632,74541,341
3651297,"Niverville CDP, New York",1228,1174,11,0,0,0,6,89444,54
3637737,"Irondequoit CDP, New York",50302,39428,4756,636,76,16,4432,62225,4089
3665959,"Scottsville village, New York",1921,1577,136,28,0,0,155,67500,299
3606860,"Blauvelt CDP, New York",5152,4254,63,394,0,0,278,151221,96
3615400,"Chestnut Ridge village, New York",8057,5358,1240,387,0,0,752,94904,1005
3632754,"Haverstraw village, New York",12065,2427,983,282,0,0,8290,63191,1716
3638934,"Kaser village, New York",5262,5145,19,0,0,0,0,21541,3726
3648090,"Montebello village, New York",4610,3884,165,239,23,0,163,149250,126
3650100,"New City CDP, New York",35101,23191,2835,3866,30,0,4366,138638,1171
3658992,"Pomona village, New York",2668,1821,323,203,0,0,268,122500,210
3634264,"Heuvelton village, New York",742,717,6,0,7,0,2,53000,57
3620731,"Dolgeville village, New York",2648,2388,3,6,31,0,155,49239,388
3634121,"Herkimer village, New York",6615,5965,144,91,31,0,181,44870,936
3647108,"Middleville village, New York",554,550,0,0,0,0,0,52639,53
3680170,"Westhampton CDP, New York",2623,2251,143,39,0,0,184,115188,102
3605100,"Beacon city, New York",13634,8483,1796,292,37,13,2546,71193,1285
3677376,"Victor village, New York",2716,2576,11,48,0,0,21,83594,124
3665475,"Schaghticoke village, New York",642,618,19,4,1,0,0,66375,105
3683349,"Wynantskill CDP, New York",3154,2894,0,25,0,0,185,70565,16
3676155,"Union Springs village, New York",1042,925,13,6,2,0,65,65750,102
3617332,"Colonie village, New York",7737,6134,301,866,24,0,184,88281,217
3680632,"Weston Mills CDP, New York",1189,1167,1,0,20,0,1,52991,141
3616089,"Clayton village, New York",2029,1936,57,1,0,0,16,52708,233
3619994,"Deferiet village, New York",307,287,0,0,0,0,5,64583,68
3620302,"Depauville CDP, New York",276,276,0,0,0,0,0,79667,35
3624823,"Evans Mills village, New York",556,502,10,6,1,0,26,48750,74
3659311,"Port Ewen CDP, New York",3315,2765,30,52,0,0,163,65652,301
3665310,"Saugerties South CDP, New York",1989,1684,72,0,8,0,157,63897,242
3671597,"Stone Ridge CDP, New York",1328,854,140,225,0,0,11,77143,83
3678003,"Wallkill CDP, New York",2017,1675,154,87,0,0,91,63738,50
3680291,"West Hurley CDP, New York",1920,1887,0,20,0,0,6,75417,105
3683041,"Woodstock CDP, New York",2266,1965,91,51,0,0,63,47109,592
3606574,"Billington Heights CDP, New York",1452,1416,13,0,0,0,0,63945,102
3620313,"Depew village, New York",15102,13880,593,74,9,0,343,58458,967
3621589,"East Aurora village, New York",6184,5877,87,41,0,0,76,73770,342
3623404,"Eden CDP, New York",3311,3143,0,59,0,0,109,77115,216
3649429,"Naples village, New York",875,798,7,15,0,0,40,36417,150
3653853,"Northwest Ithaca CDP, New York",1439,1059,148,65,0,0,127,71635,176
3682953,"Woodridge village, New York",917,690,82,0,0,0,117,36786,188
3634118,"Heritage Hills CDP, New York",4111,3896,19,34,0,0,162,77220,257
3643918,"Lyndonville village, New York",864,792,14,0,3,0,23,46579,107
3623316,"Eatons Neck CDP, New York",1455,1409,0,0,0,0,46,140750,66
3604715,"Batavia city, New York",14578,12316,690,118,21,0,673,47712,2668
3632710,"Hastings-on-Hudson village, New York",7921,6474,224,412,0,0,526,139879,184
3607069,"Blue Point CDP, New York",4942,4411,16,10,0,0,492,119837,98
3622865,"East Rochester village, New York",6563,5619,306,39,103,12,231,50824,778
3658601,"Plattsburgh West CDP, New York",1296,1204,9,0,0,0,4,37311,228
3640233,"La Fargeville CDP, New York",854,686,158,0,0,0,10,47019,242
3630191,"Great Neck Estates village, New York",2852,2230,0,422,98,0,81,147750,215
3650397,"New Hyde Park village, New York",9841,4125,88,3022,44,51,2210,136500,330
3611748,"Callicoon CDP, New York",273,182,54,8,0,0,8,54000,8
3634660,"Hillburn village, New York",918,335,147,87,20,0,247,69531,149
3676661,"Valley Cottage CDP, New York",9023,5892,754,807,0,0,1333,112242,253
3681292,"West Winfield village, New York",742,721,4,4,3,0,4,53816,67
3660895,"Red Hook village, New York",1899,1674,37,72,0,0,88,65850,338
3673583,"Thiells CDP, New York",4870,2751,605,516,0,0,963,127891,120
3600232,"Adams Center CDP, New York",1385,1355,2,0,0,0,15,63611,119
3616452,"Clintondale CDP, New York",1414,1028,37,88,0,0,210,59000,23
3635276,"Homer village, New York",3123,3015,3,76,0,0,29,59536,129
3640585,"Lake Katrine CDP, New York",2472,1899,145,48,0,0,230,52130,170
3603078,"Auburn city, New York",26601,21691,2396,209,42,0,1153,44049,4585
3643951,"Lyon Mountain CDP, New York",245,213,3,11,9,0,2,NA,59
3655816,"Ovid village, New York",535,511,0,0,0,0,21,51250,90
3676672,"Valley Falls village, New York",443,422,0,5,0,2,8,88438,15
3668286,"Solvay village, New York",6323,4903,324,75,21,0,385,49926,1114
3655530,"Ossining village, New York",25086,8956,3202,1289,0,0,11104,70177,2584
3665035,"Sands Point village, New York",2862,2368,20,283,2,0,158,250001,50
3654848,"Oneida Castle village, New York",646,623,2,7,4,0,0,53333,59
3622200,"East Hampton North CDP, New York",4535,2378,351,14,0,0,1779,89115,295
3678806,"Waverly village, New York",4177,3969,75,37,0,0,63,33377,779
3675671,"Tupper Lake village, New York",3797,3459,67,0,7,0,205,53202,414
3630576,"Greenport village, New York",2082,1288,326,13,0,0,436,48750,353
3651286,"Nissequogue village, New York",1678,1392,98,63,0,0,114,184063,89
3737160,"Laurel Park town, North Carolina",2680,2258,80,9,0,0,333,73598,142
3739360,"Louisburg town, North Carolina",3531,1475,1922,0,0,0,79,41250,511
3757020,"Robbinsville town, North Carolina",693,513,6,0,23,1,150,14778,291
3724170,"Forest Hills village, North Carolina",304,294,2,0,0,0,4,69286,70
3706000,"Biscoe town, North Carolina",2334,586,421,7,0,0,1268,41900,573
3768520,"Troy town, North Carolina",3294,1624,1180,30,47,0,151,26747,777
3701640,"Arapahoe town, North Carolina",410,349,34,0,8,0,16,48036,33
3769720,"Vandemere town, North Carolina",234,115,115,0,0,0,0,34444,35
3773300,"White Lake town, North Carolina",1000,915,37,0,2,0,39,53958,89
3771320,"Watha town, North Carolina",185,152,3,0,0,0,25,33125,18
3757260,"Rockingham city, North Carolina",8865,4908,3288,86,133,0,375,32150,2435
3774680,"Windsor town, North Carolina",3457,1129,2019,124,26,0,109,34741,555
3703150,"Bald Head Island village, North Carolina",230,217,0,0,0,0,13,108958,5
3710960,"Caswell Beach town, North Carolina",461,423,0,27,0,0,6,109583,12
3747485,"Northchase CDP, North Carolina",3614,2863,474,110,0,0,39,52717,141
3748940,"Old Hundred CDP, North Carolina",481,266,26,0,165,0,0,23942,304
3752160,"Pinetown CDP, North Carolina",103,103,0,0,0,0,0,NA,0
3752500,"Pinnacle CDP, North Carolina",909,575,8,0,0,0,326,49766,345
3753475,"Porters Neck CDP, North Carolina",7538,6769,305,80,0,0,325,90841,423
3753580,"Potters Hill CDP, North Carolina",664,645,0,0,0,0,0,51512,29
3756600,"Riegelwood CDP, North Carolina",840,515,169,0,0,0,120,35451,201
3757540,"Rocky Point CDP, North Carolina",1687,817,122,0,0,0,740,34196,358
3757580,"Rodanthe CDP, North Carolina",141,102,0,0,0,0,26,59180,0
3758040,"Rougemont CDP, North Carolina",729,488,241,0,0,0,0,NA,0
3758340,"Ruffin CDP, North Carolina",330,213,92,0,0,0,0,35606,132
3758940,"Salvo CDP, North Carolina",91,91,0,0,0,0,0,NA,8
3759765,"Scotch Meadows CDP, North Carolina",481,369,0,0,63,0,0,76932,14
3763340,"South Mills CDP, North Carolina",456,456,0,0,0,0,0,NA,238
3763360,"Southmont CDP, North Carolina",1150,1082,68,0,0,0,0,52386,247
3731440,"High Shoals city, North Carolina",671,632,19,6,0,0,2,25882,237
3771460,"Waxhaw town, North Carolina",15237,11699,1498,561,23,0,1038,111642,503
3771680,"Weddington town, North Carolina",10794,9323,386,569,26,3,201,136891,224
3702080,"Asheboro city, North Carolina",25852,15187,2826,156,92,0,6561,38211,5105
3731400,"High Point city, North Carolina",111714,48252,39420,8465,627,11,11279,47234,19151
3764380,"Staley town, North Carolina",329,238,35,0,0,0,20,50625,33
3758020,"Rosman town, North Carolina",486,409,15,0,0,0,60,25625,122
3753040,"Plymouth town, North Carolina",3478,1072,2366,0,4,0,3,18490,1355
3725480,"Garner town, North Carolina",29462,17139,8109,746,47,0,2694,65064,2899
3770540,"Wake Forest town, North Carolina",42111,31341,6183,606,22,0,2360,92210,2211
3774720,"Winfall town, North Carolina",754,428,286,0,0,0,6,38958,192
3713980,"Columbus town, North Carolina",1167,842,17,8,54,0,186,34375,249
3739700,"Lumberton city, North Carolina",20928,8107,7398,259,2676,0,2010,36935,6315
3753680,"Powellsville town, North Carolina",175,98,71,0,3,0,0,33750,17
3758180,"Roxobel town, North Carolina",439,80,299,2,0,0,57,NA,146
3735440,"Kelly CDP, North Carolina",409,298,0,0,0,0,111,NA,137
3706820,"Bolivia town, North Carolina",195,193,0,0,2,0,0,45625,18
3728200,"Grifton town, North Carolina",2732,1126,1152,0,8,0,425,31505,775
3728240,"Grimesland town, North Carolina",454,274,129,0,0,0,23,46094,111
3746060,"Navassa town, North Carolina",1758,320,1292,0,13,0,98,33571,339
3748700,"Ocean Isle Beach town, North Carolina",734,695,0,6,8,0,25,93750,38
3760800,"Shallotte town, North Carolina",4090,2891,574,48,60,0,352,58480,401
3733460,"Indian Beach town, North Carolina",185,180,5,0,0,0,0,66071,14
3751040,"Peletier town, North Carolina",754,675,8,0,0,0,62,39479,252
3752000,"Pine Knoll Shores town, North Carolina",1343,1304,5,0,0,0,18,75313,69
3737260,"Lawndale town, North Carolina",769,686,78,0,0,0,1,34531,172
3701380,"Andrews town, North Carolina",1837,1473,108,26,80,0,125,22206,606
3715260,"Cramerton town, North Carolina",4359,3725,230,131,75,0,120,84598,206
3716180,"Dallas town, North Carolina",4696,3125,825,39,23,0,591,42606,688
3735880,"Kings Mountain city, North Carolina",11028,7964,2483,186,0,0,313,39195,2777
3739480,"Lowell city, North Carolina",3640,2385,572,106,0,0,436,53810,695
3755260,"Ranlo town, North Carolina",3604,2112,734,84,0,0,578,56800,437
3763780,"Spencer Mountain town, North Carolina",0,0,0,0,0,0,0,NA,0
3741620,"Mars Hill town, North Carolina",2537,2100,221,21,8,0,169,46932,438
3700160,"Aberdeen town, North Carolina",7595,5398,1338,1,123,0,454,54597,657
3766980,"Taylortown town, North Carolina",1037,514,437,19,0,0,43,51458,143
3750340,"Parkton town, North Carolina",443,318,61,2,23,0,25,54500,85
3762040,"Simpson village, North Carolina",400,199,172,0,2,0,15,56458,45
3754160,"Pumpkin Center CDP, North Carolina",1693,1048,300,12,10,0,127,55208,145
3768040,"Topsail Beach town, North Carolina",409,409,0,0,0,0,0,78750,58
3753140,"Polkton town, North Carolina",2921,1014,1586,44,44,8,116,39808,184
3703500,"Banner Elk town, North Carolina",1332,1101,55,20,2,0,107,55781,85
3771220,"Washington city, North Carolina",9590,4466,3881,1,114,0,1033,32196,2551
3731490,"Hightsville CDP, North Carolina",977,696,184,0,64,0,26,14335,191
3735870,"Kings Grant CDP, North Carolina",8647,6848,1142,115,11,0,507,58365,844
3727520,"Grantsboro town, North Carolina",609,485,45,0,4,0,51,53295,106
3721095,"Elon town, North Carolina",11516,9427,826,353,4,0,702,65313,1887
3771240,"Washington Park town, North Carolina",609,564,2,2,0,0,31,76250,3
3743860,"Momeyer town, North Carolina",250,217,12,0,0,0,13,31429,49
3773160,"Whitakers town, North Carolina",649,127,502,0,0,0,14,31250,135
3745720,"Murraysville CDP, North Carolina",16542,12458,2153,248,0,0,1317,62331,1409
3759980,"Seaboard town, North Carolina",723,83,628,0,0,0,10,31932,184
3721500,"Enochville CDP, North Carolina",3232,2913,12,0,0,0,282,38685,936
3736860,"Landis town, North Carolina",3099,2017,815,147,16,0,104,69083,173
3758460,"Rutherfordton town, North Carolina",4073,3629,176,0,66,0,97,47175,547
3762060,"Sims town, North Carolina",599,408,71,0,0,0,120,49079,140
3724440,"Fountain town, North Carolina",351,180,138,0,0,0,28,24583,131
3730900,"Hertford town, North Carolina",2321,1438,713,0,0,0,137,39355,575
3721120,"Elrod CDP, North Carolina",825,19,16,0,790,0,0,20000,472
3751080,"Pembroke town, North Carolina",3002,498,623,30,1661,0,72,24034,1078
3709140,"Burnsville town, North Carolina",1903,1612,100,4,12,3,116,34659,390
3744280,"Moravian Falls CDP, North Carolina",1802,1388,0,0,26,0,374,46782,186
3756360,"Richlands town, North Carolina",2364,1602,366,14,6,37,216,53171,386
3701000,"Alliance town, North Carolina",809,554,154,0,0,0,75,38421,118
3722240,"Fair Bluff town, North Carolina",545,202,319,0,15,0,6,20078,144
3722920,"Fayetteville city, North Carolina",210432,78908,86306,5757,1873,672,26167,45024,37787
3732640,"Hope Mills town, North Carolina",15769,7787,4985,354,192,38,1372,48948,2556
3714460,"Cooleemee town, North Carolina",1040,791,54,26,37,0,15,49375,289
3765260,"Stony Point CDP, North Carolina",1527,1060,23,0,0,0,444,38333,78
3736400,"La Grange town, North Carolina",2670,1057,1567,0,0,0,46,34238,643
3735360,"Kelford town, North Carolina",338,71,253,1,0,0,5,40469,45
3742640,"Middleburg town, North Carolina",201,57,132,0,0,0,0,NA,29
3727280,"Graham city, North Carolina",14925,7548,4088,46,81,14,2624,36310,3824
3730260,"Haw River town, North Carolina",2458,1640,124,3,3,3,674,40560,162
3701420,"Ansonville town, North Carolina",730,67,645,0,0,0,18,50163,105
3736960,"Lansing town, North Carolina",202,200,0,0,0,0,1,28125,78
3750080,"Pantego town, North Carolina",201,164,35,0,0,0,0,NA,22
3708480,"Bryson City town, North Carolina",1723,1346,0,0,131,0,191,35658,263
3740460,"McLeansville CDP, North Carolina",1044,1008,34,0,0,0,2,60717,19
3712720,"Claremont city, North Carolina",1643,1433,56,46,0,0,68,56473,178
3714340,"Conover city, North Carolina",8452,5644,653,1273,37,0,679,52237,1130
3707860,"Bridgeton town, North Carolina",346,236,57,0,0,0,53,50500,103
3746340,"New Bern city, North Carolina",29895,16221,9034,1774,90,17,2389,43204,5477
3756710,"River Bend town, North Carolina",3051,2232,258,230,34,0,158,65083,283
3769680,"Vanceboro town, North Carolina",1065,438,494,0,43,0,67,28750,449
3741060,"Manteo town, North Carolina",1950,1548,230,31,0,0,114,48375,392
3701400,"Angier town, North Carolina",5893,2890,917,25,76,0,1922,48306,779
3703100,"Bakersville town, North Carolina",466,431,0,0,5,0,30,28750,145
3764260,"Spruce Pine town, North Carolina",2273,1962,8,9,6,0,257,40913,529
3752220,"Pineville town, North Carolina",8749,3957,2754,518,21,0,1253,52967,578
3764160,"Spring Hope town, North Carolina",1687,594,878,0,72,11,58,32017,289
3771760,"Welcome CDP, North Carolina",3804,3570,0,60,0,0,170,50441,468
3753840,"Princeville town, North Carolina",2119,65,1988,0,0,0,66,33878,581
3740640,"Magnolia town, North Carolina",1092,257,256,0,4,0,560,36750,409
3763680,"Sparta town, North Carolina",1630,1400,34,4,7,1,184,28553,408
3983622,"Westlake city, Ohio",32275,27915,941,1591,36,24,841,86008,1472
3950918,"Minster village, Ohio",2695,2624,14,39,0,0,13,87250,50
3954194,"New Bremen village, Ohio",3221,3074,15,71,0,0,20,83000,90
3954838,"New Knoxville village, Ohio",1084,1042,5,0,3,0,3,54474,85
3922624,"Drexel CDP, Ohio",2064,674,1080,0,0,0,174,28850,435
3944352,"Lockington village, Ohio",185,185,0,0,0,0,0,64000,4
3978470,"Union city, Ohio",6628,6247,170,37,0,0,108,70360,486
3926796,"Fayetteville village, Ohio",311,287,0,0,0,0,0,54167,41
3969316,"Russellville village, Ohio",698,669,1,0,6,0,22,55455,75
3933012,"Hamilton city, Ohio",62182,49885,5803,547,55,186,3635,47064,10322
3934888,"Hemlock village, Ohio",134,127,0,0,0,0,7,43333,34
3970576,"Savannah village, Ohio",374,303,0,0,0,0,50,44375,68
3904500,"Beachwood city, Ohio",11663,8195,1386,1477,0,9,426,89190,429
3905550,"Bentleyville village, Ohio",902,878,2,12,0,1,0,208125,12
3909274,"Brooklyn Heights village, Ohio",1615,1492,31,38,0,0,43,72708,83
3935252,"Highland Heights city, Ohio",8390,7236,64,819,0,0,148,109818,174
3935255,"Highland Hills village, Ohio",873,84,726,0,0,0,27,27045,212
3947306,"Maple Heights city, Ohio",22383,4774,16538,131,6,0,466,42805,4781
3984308,"West Unity village, Ohio",1835,1648,7,7,0,0,148,45000,369
3941902,"La Rue village, Ohio",675,615,0,0,0,0,31,41618,145
3980766,"Wapakoneta city, Ohio",9683,8947,55,0,0,0,499,57512,1275
3921434,"Delaware city, Ohio",40568,34488,2097,1353,29,0,1389,69087,3686
3929148,"Galena village, Ohio",612,544,23,20,7,0,5,93750,24
3961420,"Peebles village, Ohio",1992,1959,6,0,3,0,8,28750,842
3985876,"Winchester village, Ohio",1034,1026,3,0,3,0,2,43472,233
3981718,"Washington Court House city, Ohio",14114,12833,359,165,0,5,314,42238,2659
3968196,"Rome (Stout) village, Ohio",64,64,0,0,0,0,0,19063,24
3908168,"Brady Lake CDP, Ohio",436,431,0,0,0,0,0,41042,90
3929288,"Gann (Brinkhaven) village, Ohio",120,120,0,0,0,0,0,51563,12
3913169,"Centerville (Thurman) village, Ohio",67,63,0,0,0,0,0,47500,0
3972258,"Sherwood CDP, Ohio",3328,3051,0,56,0,0,163,103508,18
3954866,"New Lexington village, Ohio",4923,4854,16,0,0,53,0,33203,1330
3914254,"Chippewa Lake village, Ohio",795,736,9,16,0,0,34,58250,74
3908812,"Brilliant CDP, Ohio",1479,1426,0,0,0,0,0,40000,316
3954562,"New Franklin city, Ohio",14150,13656,81,0,0,0,110,72866,574
3931402,"Granville village, Ohio",5815,5047,38,258,0,0,269,118375,95
3902638,"Ashtabula city, Ohio",18171,14471,1345,36,10,0,1607,29566,5797
3938304,"Jacksonville village, Ohio",379,379,0,0,0,0,0,35313,96
3980990,"Warrensville Heights city, Ohio",13203,515,12099,58,6,0,281,38433,2887
3976568,"The Plains CDP, Ohio",2946,2710,24,11,0,0,0,36250,799
3972256,"Sherwood village, Ohio",821,758,4,1,0,0,58,44167,65
3926348,"Fairview village, Ohio",83,80,3,0,0,0,0,36786,16
3935924,"Holloway village, Ohio",302,302,0,0,0,0,0,47981,76
3948104,"Martins Ferry city, Ohio",6646,5751,600,0,19,0,81,42348,1206
3971640,"Shadyside village, Ohio",3727,3610,10,34,0,0,0,52227,163
3905900,"Berlin Heights village, Ohio",636,603,0,0,0,0,17,66071,61
3912476,"Castalia village, Ohio",953,854,10,19,6,0,58,66985,51
3939662,"Kelleys Island village, Ohio",236,219,0,0,0,0,14,59444,8
3901784,"Amesville village, Ohio",158,158,0,0,0,0,0,53125,14
3902050,"Andover village, Ohio",798,763,0,2,0,0,5,29866,131
3956700,"North Kingsville village, Ohio",2803,2562,50,117,0,0,64,64158,241
3937604,"Ithaca village, Ohio",62,62,0,0,0,0,0,26406,7
3908392,"Bremen village, Ohio",1382,1320,0,0,2,0,3,56917,166
3941720,"Lancaster city, Ohio",40159,36934,796,194,32,0,802,43720,7227
3974916,"Stoutsville village, Ohio",640,602,0,0,0,0,6,66875,43
3944086,"Lithopolis village, Ohio",1954,1830,9,17,2,0,32,74010,22
3969204,"Rushville village, Ohio",360,337,3,0,5,0,0,53438,99
3974608,"Steubenville city, Ohio",17988,13799,2651,227,37,0,496,38600,3961
3905116,"Belle Center village, Ohio",839,814,3,0,0,0,11,63542,19
3979226,"Valley Hi village, Ohio",181,169,0,0,0,0,5,42143,22
3912700,"Cecil village, Ohio",126,120,0,0,0,0,6,56250,14
3977434,"Trinway CDP, Ohio",184,184,0,0,0,0,0,48092,15
3977812,"Tuppers Plains CDP, Ohio",401,401,0,0,0,0,0,52250,35
3978078,"Twinsburg Heights CDP, Ohio",679,0,496,0,0,0,164,30694,300
3979590,"Vaughnsville CDP, Ohio",197,197,0,0,0,0,0,37500,16
3979982,"Vickery CDP, Ohio",142,142,0,0,0,0,0,202857,0
3980150,"Vincent CDP, Ohio",337,337,0,0,0,0,0,68244,0
3980612,"Walnut Creek CDP, Ohio",1107,1107,0,0,0,0,0,59871,111
3981760,"Waterford CDP, Ohio",464,464,0,0,0,0,0,65990,8
3983090,"West Carrollton city, Ohio",12913,9943,1595,124,0,20,641,44413,2123
3984882,"Whites Landing CDP, Ohio",291,291,0,0,0,0,0,NA,142
3985085,"Wightmans Grove CDP, Ohio",43,43,0,0,0,0,0,NA,0
3985344,"Williamsdale CDP, Ohio",893,893,0,0,0,0,0,67321,13
3985442,"Williston CDP, Ohio",423,384,10,0,0,0,29,63403,50
3986072,"Winesburg CDP, Ohio",238,238,0,0,0,0,0,95962,0
3986282,"Wolfhurst CDP, Ohio",1036,929,94,0,0,0,13,26426,165
3905396,"Belmore village, Ohio",86,48,0,0,0,0,38,50313,0
3959738,"Pandora village, Ohio",1139,1077,3,5,0,0,54,61000,55
3952374,"Morrow village, Ohio",2005,1833,82,7,6,0,53,66563,258
3910436,"Burton village, Ohio",1375,1326,20,0,0,0,29,51875,154
3956420,"North Fairfield village, Ohio",523,504,9,0,0,0,7,60000,35
3927902,"Fort Recovery village, Ohio",1526,1393,8,0,0,0,116,63077,177
3943904,"Lindsey village, Ohio",514,428,17,6,0,0,29,58214,60
3983972,"Weston village, Ohio",1447,1219,15,14,3,0,152,46071,345
3952598,"Mount Blanchard village, Ohio",426,402,0,0,0,0,6,67679,25
3947992,"Marseilles village, Ohio",85,85,0,0,0,0,0,48958,10
3921308,"Defiance city, Ohio",16990,13451,501,47,118,4,2565,49628,2458
3973824,"South Webster village, Ohio",717,700,0,0,0,0,0,36417,95
3979044,"Upper Sandusky city, Ohio",6696,6294,2,9,0,0,329,46774,524
3939074,"Jerry City village, Ohio",668,575,0,0,3,9,65,61750,119
3907426,"Bluffton village, Ohio",4122,3872,55,117,0,0,38,74318,168
3934118,"Harrod village, Ohio",379,367,0,0,0,0,7,53906,47
3941986,"Latty village, Ohio",147,129,16,0,0,0,1,56250,18
3954908,"New London village, Ohio",2517,2308,38,22,0,4,133,36360,629
3976428,"Terrace Park village, Ohio",2294,2210,2,6,0,0,62,175000,88
3986730,"Wyoming city, Ohio",8548,6818,1361,106,14,0,80,124963,189
3969302,"Russells Point village, Ohio",1196,1117,0,56,0,3,0,29659,339
3983818,"West Mansfield village, Ohio",697,652,0,9,2,0,0,54450,76
3903744,"Baltic village, Ohio",766,753,0,4,0,0,0,58906,49
3918350,"Conneaut city, Ohio",12613,10899,986,0,7,0,366,45034,2089
3938500,"Jefferson village, Ohio",3553,3375,21,23,0,0,93,56800,803
3958856,"Orwell village, Ohio",1563,1481,15,0,19,0,19,42667,304
3902330,"Arcanum village, Ohio",2195,2068,37,0,0,0,53,56750,202
3929974,"Gettysburg village, Ohio",576,570,0,0,0,0,0,45139,92
3978624,"Union City village, Ohio",1701,1299,46,30,0,0,299,31000,533
3927706,"Forest Park city, Ohio",18657,3747,10420,1061,20,175,1535,55694,2590
3931262,"Grandview CDP, Ohio",1056,1024,0,0,0,0,0,NA,66
3963604,"Pleasant Run CDP, Ohio",4887,3803,507,311,0,0,136,62917,193
3974104,"Springdale city, Ohio",11217,4818,4151,271,0,0,1864,56789,1884
3984812,"White Oak CDP, Ohio",19271,15156,1716,1334,11,0,411,65711,1690
3962190,"Perrysville village, Ohio",683,676,0,0,0,0,7,37500,142
3954152,"New Bloomington village, Ohio",413,319,0,0,0,0,88,47679,57
3902568,"Ashland city, Ohio",20390,19127,301,212,12,0,230,47869,2379
3904878,"Bedford city, Ohio",12631,4778,6954,83,0,0,531,46020,1359
3908364,"Brecksville city, Ohio",13537,12182,565,542,0,0,39,108606,607
3900436,"Addyston village, Ohio",884,667,48,0,5,0,57,43333,123
3927104,"Finneytown CDP, Ohio",12856,7113,4720,217,12,0,132,65313,1363
3930380,"Glendale village, Ohio",2145,1688,299,36,0,0,36,103500,200
3969596,"St. Johns CDP, Ohio",202,188,9,0,0,0,0,45455,0
3911332,"Canal Winchester city, Ohio",8611,7528,405,109,0,0,241,95647,378
3923940,"East Palestine village, Ohio",4493,4277,25,0,37,0,106,49615,318
